id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_popularity,artist_popularity,year,hit
1z1XegUChLLQfcbtIK8ABn,0.0948,0.6859999999999999,214634,0.83,1.33e-06,8,0.182,-4.437,1,0.0369,123.032,4,0.486,76,74.5,2019,0
6usQ5BOBsRY5Dc49kwXsTw,0.836,0.455,131500,0.228,0.0,5,0.106,-12.343,1,0.0364,118.499,3,0.142,7,74.0,2018,0
7Cuk8jsPPoNYQWXK9XRFvG,0.165,0.6940000000000001,215080,0.831,0.000892,9,0.25,-7.2879999999999985,1,0.0301,125.901,4,0.98,83,77.0,2018,0
6q7Tz67loOULIPEXo941hk,0.0302,0.91,216266,0.401,0.00015900000000000002,1,0.0801,-9.552,1,0.0855,135.994,4,0.8240000000000001,72,66.0,2018,0
68oBvxwgu8DH0mJyhZXXgz,0.813,0.613,198625,0.215,0.000104,6,0.106,-13.147,0,0.0538,81.258,4,0.23,56,45.0,2017,0
0Q4PkMbhBDSS5jBaPm4ZmH,0.0204,0.627,147164,0.423,1.35e-06,7,0.113,-12.552,1,0.0637,121.986,4,0.193,46,37.0,2019,0
0Ly2USSlv6gnBItSVuhhhS,0.366,0.526,190163,0.713,0.0,5,0.201,-3.048,0,0.042,80.403,4,0.531,45,65.5,2019,0
36pnXanMd4616gs6dIOVfV,0.0307,0.682,139047,0.923,0.000455,2,0.262,-4.027,0,0.159,126.099,4,0.642,63,73.0,2019,0
4i4YoTjnTs1Z0VRAX9GSIU,0.454,0.75,192786,0.448,0.00104,7,0.126,-8.479,1,0.0411,122.018,4,0.153,42,62.0,2019,0
749WhNrvTX6jNBNBTOPMa9,0.00283,0.643,234895,0.8440000000000001,0.0,1,0.0686,-6.027,1,0.192,107.955,4,0.406,50,48.0,2019,0
2Yfk1z6IWQFzczDAt8kr6G,0.000775,0.909,116655,0.399,0.000275,11,0.0587,-7.358,1,0.0646,120.141,4,0.97,48,42.0,2019,0
7m8PEWF1Qjo4BmcjEYsacr,0.612,0.578,229040,0.404,1.24e-05,7,0.106,-10.759,1,0.114,118.378,3,0.197,55,83.0,2018,0
3pXqrcwP59B4gGMAkn66Wg,0.0691,0.713,142862,0.74,0.0,9,0.361,-5.185,1,0.0692,126.024,4,0.419,64,57.0,2019,0
3uZbqDDxu9vhg1MyiJ9Cfr,0.00371,0.529,177360,0.9,0.0,0,0.17,-4.792,1,0.0878,131.977,4,0.519,49,46.0,2019,0
1mjbqowv6FXUWr4DpseD9p,0.495,0.8270000000000001,130942,0.505,0.000145,0,0.123,-8.177999999999999,1,0.0469,126.024,4,0.479,47,48.0,2019,0
2RpDo48V4OfhOHFIseEt2A,0.125,0.491,208983,0.67,8.43e-06,7,0.112,-9.792,0,0.0401,200.0,4,0.6809999999999999,37,26.0,2019,0
0pwdJLLVxlJa1lnR9UeMZY,0.769,0.368,188120,0.321,0.0,3,0.135,-5.904,1,0.0272,139.001,4,0.0673,67,82.0,2019,0
4hjbxjZpJ8H6qRCzDOGI0M,0.716,0.478,267360,0.241,0.21600000000000005,2,0.354,-17.122,1,0.0386,75.285,4,0.11,65,71.0,2016,0
3eze1OsZ1rqeXkKStNfTmi,0.716,0.505,219683,0.397,0.0,5,0.0853,-9.349,1,0.324,95.063,1,0.5579999999999999,72,80.66666666666667,2016,0
0NflwidhwbOHB9tBesSQrx,0.0005769999999999999,0.397,185870,0.966,0.012,7,0.184,-4.957,0,0.133,167.868,4,0.375,57,62.0,2019,0
5ACkknqH2GcrVtmBB7LaRv,0.111,0.7659999999999999,219692,0.28300000000000003,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.14400000000000002,7,98.0,2017,0
2BNQpd87nSv475zdww9K0Z,0.0188,0.623,175223,0.65,0.0,11,0.0687,-3.786,0,0.032,112.072,4,0.366,57,84.0,2018,0
6TnxdnJcZIwCWiCHq5Qds0,0.122,0.67,206440,0.89,0.0,5,0.333,-3.785,0,0.0576,124.967,4,0.568,7,80.0,2019,0
6WsgELUOvr9rf3XWolZYjc,0.877,0.603,167733,0.197,0.000892,1,0.103,-15.243,1,0.0295,98.995,4,0.375,65,63.0,2019,0
31FBEeTXpaeCncCbCmS7ax,0.959,0.417,162326,0.0909,4.59e-05,7,0.14,-15.526,1,0.0373,90.075,3,0.101,62,89.0,2019,0
4fXY9HAO2aSPKrVTX0AkoA,0.0908,0.444,182618,0.7959999999999999,0.0,2,0.161,-5.126,0,0.0482,175.975,4,0.386,51,47.0,2019,0
1CAALs08dWg3BxFMaaS8qK,0.321,0.568,183454,0.368,0.000618,11,0.121,-12.486,0,0.447,79.697,4,0.0544,5,84.0,2018,0
4CdAmV6qgACPWHxjCrf7fp,0.389,0.556,136419,0.431,0.00042800000000000016,6,0.18600000000000005,-10.254,1,0.187,90.413,4,0.596,58,47.0,2019,0
29MOOOmMRPeWyPwKQFoF5t,0.00645,0.7190000000000001,254453,0.708,0.201,0,0.064,-7.417999999999997,1,0.0417,126.015,4,0.256,80,92.0,2019,0
29CjkGjZnDVdJsfbRoNOGJ,0.6970000000000001,0.365,257357,0.2,0.0,4,0.0804,-10.972,1,0.0345,128.042,4,0.133,66,89.0,2017,0
7yXkyxotSbVF1mkP2KNjEA,0.153,0.488,190403,0.871,0.0283,9,0.868,-5.1720000000000015,1,0.0699,88.94,4,0.4370000000000001,37,44.0,2019,0
5QTFijKBM9oCO5vH744k7r,0.619,0.926,144857,0.6809999999999999,6.26e-05,8,0.677,-7.0470000000000015,0,0.114,139.958,4,0.565,56,46.5,2019,0
7Ga9ZSdPAcQXQvd1ObVFpm,0.0653,0.5870000000000001,176657,0.7340000000000001,0.000571,9,0.398,-4.558,1,0.0407,125.848,4,0.401,70,80.0,2019,0
4cwudSXdzfDKDPUOdQN96R,0.871,0.469,186440,0.34700000000000003,0.0,7,0.12,-9.203,0,0.0317,137.319,4,0.472,17,42.0,2019,0
0GhgoVLN3g3ESOfP4GfMXz,0.643,0.337,274957,0.332,0.0,6,0.557,-7.962999999999999,0,0.0329,79.88,4,0.18600000000000005,51,57.0,2018,0
71sD7fTNVPhnzvhmZo9hJB,0.0568,0.723,208248,0.596,0.0421,1,0.049,-7.923999999999999,1,0.0499,134.899,4,0.319,35,57.0,2019,0
0jqFM7E9z1PLYtPVCuFwAi,0.77,0.509,305000,0.417,0.0946,10,0.0887,-9.632,1,0.0295,134.95600000000002,4,0.482,64,71.0,2017,0
7tMbZ0RGW0jFsBw7ipEPEV,0.588,0.436,254013,0.473,4.35e-05,1,0.103,-7.24,1,0.0307,108.906,4,0.242,65,63.0,2016,0
61GiMDN1kUiEQK6zHGMdnx,0.389,0.8220000000000001,162663,0.544,0.165,5,0.108,-10.077,1,0.0358,121.968,4,0.826,59,59.0,2019,0
5v4qGjZrHIepDAsLGoYU0r,0.7879999999999999,0.489,253493,0.519,0.0,3,0.165,-4.876,1,0.0276,149.963,4,0.329,42,69.0,2019,0
0Szyn0SgWSx5z1tw87zbOv,0.935,0.556,187243,0.0887,3.27e-06,6,0.116,-18.289,1,0.0596,78.744,4,0.198,10,75.0,2018,0
1WGJcUaJaB2HWVeWjv4Yfz,0.094,0.0,11467,0.921,0.0,0,0.376,-3.919,1,0.0,0.0,0,0.0,1,0.0,2019,0
0Eqg0CQ7bK3RQIMPw1A7pl,0.701,0.5589999999999999,286928,0.422,1.99e-06,11,0.0853,-11.89,1,0.195,74.002,4,0.191,78,82.0,2018,0
1G6LCMsx0HPSrWXgSVzHKB,0.691,0.496,231424,0.259,0.00194,5,0.0876,-14.202,1,0.0625,135.45600000000002,4,0.181,53,51.0,2019,0
3f9Mzvd3URfbbIJBX4pz9Z,0.239,0.884,146826,0.539,0.0,1,0.0805,-6.3889999999999985,0,0.208,85.008,4,0.7759999999999999,77,75.0,2019,0
1z1mMZtZW0gvR9FSPc7JpJ,0.921,0.65,173237,0.171,0.0,6,0.127,-9.005,1,0.0519,119.522,4,0.284,72,66.0,2018,0
6xHI9KjUjYT0FPtGO8Mxa1,0.0153,0.464,222533,0.813,0.0,10,0.254,-6.185,1,0.0416,75.975,4,0.516,79,87.0,2017,0
2rPe95TgVgmyQokYu1FQ2K,0.949,0.627,164946,0.187,0.0464,1,0.0886,-16.576,1,0.0427,120.065,3,0.266,58,62.0,2019,0
3gwJhiaCPcdLgPePwxPd1S,0.944,0.746,238088,0.174,0.0,7,0.0995,-8.717,0,0.0507,132.175,4,0.314,49,48.0,2017,0
0RScY1H5GhufUdvb65dWoE,0.644,0.622,238228,0.383,0.0,4,0.0962,-8.648,1,0.0283,90.136,4,0.429,38,33.0,2018,0
3hHcL95Pqlj93e8YCAkkys,0.0862,0.7040000000000001,157008,0.902,0.0008449999999999999,3,0.168,-4.003,0,0.0518,124.007,4,0.402,67,67.0,2019,0
4UjxYMM2290d7KlCKVSOuQ,0.00629,0.507,200930,0.92,0.627,6,0.6679999999999999,-8.151,0,0.0561,129.013,4,0.225,58,53.5,2019,0
0XPlSuCVQ1nOhzTpFgnDSz,0.447,0.531,194997,0.491,0.0,5,0.0703,-5.47,0,0.042,129.38,4,0.521,71,83.0,2019,0
4Pv7OY4tfCA8KIdtlkANOS,0.506,0.921,178320,0.4320000000000001,0.00223,0,0.0617,-11.109000000000002,1,0.0502,112.117,4,0.693,2,80.0,2017,0
4SsWVvNKAHJP1T2bP6d2ut,0.15,0.619,206413,0.464,0.88,9,0.0791,-9.82,1,0.028,79.033,3,0.58,61,66.0,2019,0
1DNMD4CEyX2XrFkOR4lvP1,0.931,0.588,209280,0.0702,1.76e-05,8,0.113,-14.083,1,0.0338,128.361,4,0.141,61,49.0,2018,0
1D2Aldrksl9yWWCIPOeDzy,0.479,0.733,147840,0.8590000000000001,0.0645,9,0.105,-5.03,0,0.033,124.948,4,0.52,70,78.5,2019,0
54oNYGC5Sh6ZkvlsLYjPpC,0.418,0.927,175934,0.0796,0.235,2,0.11,-9.899,0,0.0671,117.01,3,0.5479999999999999,7,63.0,2018,0
1Bs9jRUjt9ct4YBVNGOrNN,0.00197,0.5539999999999999,139047,0.762,0.17,1,0.35200000000000004,-4.808,0,0.0895,126.132,1,0.421,66,64.5,2019,0
5K09638EBQjVMrZYXA89aC,0.13699999999999998,0.8290000000000001,199199,0.8190000000000001,0.00792,2,0.282,-3.43,0,0.131,123.944,4,0.35,66,86.33333333333331,2018,0
4gbB4ORVF9jqFWgPF8277Z,0.485,0.762,180240,0.5820000000000001,0.0,8,0.113,-8.818999999999997,1,0.104,139.998,4,0.297,68,77.0,2019,0
72w7uKE7CkNwpLFUBHqUkC,0.92,0.516,199840,0.166,0.0232,6,0.0995,-17.147000000000002,1,0.042,140.548,4,0.329,58,62.0,2018,0
5dyihZecYMcEPq09Bk2OL2,0.952,0.634,221538,0.153,0.0,4,0.134,-14.409,1,0.0622,77.77,4,0.318,71,66.0,2018,0
01JPQ87UHeGysPVwTqMJHK,0.268,0.65,264097,0.478,0.0,7,0.177,-7.512,0,0.05,99.979,4,0.147,75,85.0,2016,0
6hD8W5jzpwAnaOWadaQXCS,0.000308,0.5429999999999999,162983,0.943,0.0,5,0.08900000000000001,-3.949,1,0.0512,140.089,4,0.662,52,54.0,2019,0
7iTwzSe2fg5xYwCgXXFkEe,0.691,0.936,181000,0.353,2.730000000000001e-05,11,0.133,-12.17,1,0.0458,124.964,4,0.863,71,73.0,2019,0
3IC3qYfDCnROsI0amI2GT2,0.00971,0.688,195338,0.8140000000000001,0.0,11,0.0344,-4.674,1,0.0569,133.959,4,0.883,28,32.0,2019,0
6fIgsZFtGXiIvxb2Y6oCc7,0.00196,0.6709999999999999,138750,0.91,0.0316,0,0.171,-3.621,1,0.1,128.036,4,0.413,67,63.0,2018,0
5heMraZsTO2tPCsdeoKCXE,0.606,0.509,283112,0.158,0.0,11,0.101,-16.141,0,0.0356,67.604,4,0.327,58,59.0,2018,0
7f34NzgqC100aAxrtwurEi,0.8909999999999999,0.643,159102,0.213,0.0013800000000000002,3,0.211,-15.584,1,0.0324,137.709,1,0.12,57,48.0,2017,0
1QnXmTm1Q6UgUADVjsqpFD,0.000786,0.521,204840,0.825,2.48e-05,5,0.312,-4.836,0,0.0441,130.02700000000002,4,0.605,44,44.0,2019,0
5xnfwfoi4zIUYGYs2K6kBa,0.0801,0.721,161666,0.56,7.52e-06,7,0.109,-6.182,1,0.136,133.891,4,0.634,56,56.0,2019,0
3cjF2OFRmip8spwZYQRKxP,0.0319,0.588,240653,0.674,7.55e-06,7,0.122,-7.0829999999999975,1,0.171,193.893,4,0.198,70,98.0,2016,0
4TWsuyH4OivDpKRIksxqrc,0.0436,0.518,162485,0.872,0.0,11,0.24,-6.859,1,0.141,149.961,4,0.444,41,68.0,2019,0
3MJov5mT64K42o1Rffhblq,0.315,0.5589999999999999,176026,0.466,0.0039,5,0.0933,-6.769,1,0.0362,117.21,4,0.623,66,62.0,2017,0
1kvKOGxYFufFOZFEOCDJxz,0.17600000000000002,0.619,240299,0.705,0.0,8,0.489,-6.112,1,0.257,77.98100000000002,4,0.3720000000000001,52,52.0,2018,0
5bTaLbpRK8aJvqf2xHlwa7,0.512,0.369,198056,0.5489999999999999,0.099,10,0.116,-7.436,1,0.0892,91.579,3,0.246,51,61.0,2019,0
7oHijHxh7cI40fNC4S619V,0.715,0.675,218946,0.413,6.64e-05,5,0.104,-8.051,1,0.0351,139.97899999999998,4,0.206,61,77.0,2017,0
7w0g7QoPeNUOySpVffqh9q,0.911,0.64,193533,0.381,0.000254,4,0.104,-11.79,1,0.0302,91.49,4,0.581,55,44.0,2017,0
02a2RQEICEzbdPPYh0aLnJ,0.7240000000000001,0.643,200800,0.436,0.459,1,0.11,-12.245,1,0.0273,91.485,4,0.422,62,61.0,2017,0
0ClPIeT6MSgfSgQ9ZrJbAq,0.0131,0.7490000000000001,196606,0.535,3.65e-05,4,0.0982,-6.785,1,0.0336,123.042,4,0.601,77,84.0,2019,0
0WyFpxYlBCgH1gMXd26OOr,0.00434,0.555,177066,0.8959999999999999,0.0,0,0.145,-3.295,1,0.0388,114.995,4,0.578,64,72.5,2016,0
5OJEYeJhPaczY1BQFZ2yIv,0.964,0.705,229649,0.14400000000000002,0.0348,10,0.108,-14.027,1,0.0502,80.965,4,0.5589999999999999,56,44.0,2017,0
540qEz21gb3RWi8EYiJbX8,0.129,0.598,272033,0.514,1.18e-06,11,0.4320000000000001,-11.873,1,0.0346,121.963,4,0.299,50,62.0,2019,0
4RE3vueod5PL48rvHtuu9C,0.0299,0.631,176826,0.715,0.0,1,0.122,-6.0829999999999975,0,0.0277,135.826,4,0.42,81,83.5,2019,0
5V1CiQCL2IkCt0OvrCMLwp,0.439,0.619,188320,0.418,0.0,11,0.206,-8.439,1,0.0324,94.409,3,0.493,19,53.0,2019,0
10WVEHOf1FZf5XgK6dUWvN,0.785,0.8170000000000001,179265,0.45,0.0,1,0.0461,-7.434,1,0.0376,126.992,4,0.635,62,84.0,2018,0
4fcldiaLuLtByymqHk8XDX,0.0224,0.74,187440,0.7929999999999999,0.0,0,0.0302,-5.38,1,0.0681,101.066,4,0.636,55,67.0,2016,0
2S6PVRxsG4xV0dhHztZLEh,0.0139,0.625,164840,0.863,1.89e-06,1,0.135,-4.431,0,0.0324,129.05700000000002,4,0.7140000000000001,48,78.0,2017,0
58ZZlxO9haOJE6bhIbdvgs,0.00548,0.5720000000000001,189080,0.973,0.0722,2,0.29600000000000004,-2.835,1,0.0613,126.051,4,0.181,57,74.66666666666667,2019,0
1bkrJ0NmKUzFJzdYNeYDMM,0.925,0.698,209413,0.328,0.0,2,0.0914,-7.673999999999999,1,0.0353,94.541,3,0.171,25,75.0,2019,0
3URJetfBGp2F6YanI0RTCL,7.780000000000001e-05,0.503,164000,0.841,0.000169,5,0.682,-4.988,0,0.0608,107.479,4,0.22,46,55.0,2019,0
5NlV5HVIfgk5eHxvAGGTfy,0.8029999999999999,0.72,192920,0.316,0.00016,8,0.154,-12.532,0,0.0414,98.925,4,0.442,13,42.0,2018,0
1WkMMavIMc4JZ8cfMmxHkI,0.0106,0.669,237546,0.8320000000000001,0.0,0,0.0968,-5.72,1,0.0682,113.035,4,0.7,75,83.0,2016,0
2fWRRecCCnzAE4gLBUjz8M,0.0891,0.402,257693,0.617,0.0,1,0.117,-4.934,1,0.0306,76.097,4,0.52,55,56.0,2017,0
0Uon5NsSAkBDx69XYOaQ5P,0.883,0.618,177152,0.37,0.0,10,0.123,-10.5,1,0.0543,114.26,4,0.433,67,57.0,2019,0
7GWAIzOmt5iznpu8RbSiSI,0.0374,0.8690000000000001,162496,0.479,0.0168,1,0.0641,-9.695,1,0.128,91.757,4,0.388,62,67.0,2019,0
0FK0EbFGiQuCDfLKzZ4fCv,0.106,0.585,182864,0.79,0.0,10,0.113,-7.05,1,0.0394,157.916,4,0.927,41,36.0,2019,0
3O8X1DE9btbzy4UH9cSX9a,0.0476,0.598,274293,0.71,1.77e-05,0,0.1,-6.839,0,0.0272,97.976,4,0.726,77,84.0,2019,0
0K08V3QlZporxrJf8FIZ8M,0.6559999999999999,0.647,220940,0.385,0.0,7,0.298,-6.895,0,0.0296,113.844,4,0.505,61,85.0,2019,0
6bHowZwEPIQ7sBPkvg04tV,0.0306,0.599,187767,0.752,1.86e-06,6,0.14,-5.869,1,0.0328,120.039,4,0.688,51,44.0,2019,0
3xUoFmauSdcqntvnmc39XZ,0.496,0.753,179908,0.461,0.000372,8,0.116,-8.857000000000003,0,0.0585,103.919,4,0.897,56,52.0,2019,0
4jeV6FqP8W41lTYqSHcs6E,0.5379999999999999,0.7240000000000001,205400,0.594,0.0,0,0.0767,-7.399,1,0.0428,147.013,4,0.731,44,51.0,2019,0
2pDVWbHyh5tIp2TlDhUBzG,0.88,0.767,138344,0.276,0.00017,7,0.102,-10.889,1,0.0712,124.949,4,0.182,52,42.0,2019,0
59vGVqevIYgEEjtEF2UyL7,0.0353,0.708,273719,0.618,0.5529999999999999,9,0.13,-12.26,1,0.183,121.033,4,0.264,39,49.0,2019,0
7iVZEbS36Z6EGij6KSF04m,0.00253,0.5,206778,0.863,0.000313,9,0.429,-3.811,1,0.0322,144.918,4,0.463,29,37.0,2019,0
36y5E5cxFbz6xU8UqT7Iv7,0.602,0.612,213960,0.619,0.0,2,0.0866,-5.702000000000001,1,0.0437,99.71,4,0.469,71,79.0,2019,0
6TeB7j56k4AbELOl3G4zfj,0.00112,0.5710000000000001,181695,0.925,0.0,2,0.107,-4.0310000000000015,1,0.0549,115.017,4,0.485,61,61.5,2019,0
1Y9EQOGTAeHwVyIcX3Dsi4,0.7390000000000001,0.526,185480,0.102,0.0,3,0.0888,-15.142,1,0.11,139.085,3,0.32,57,65.0,2017,0
6YRLMz4DOqNtGCvqGR2E0N,0.0428,0.515,218500,0.7340000000000001,7.120000000000001e-05,11,0.404,-4.78,1,0.0297,135.154,3,0.482,56,56.0,2019,0
4j1qgmRVqhFANilbZ70bft,0.847,0.7190000000000001,182211,0.325,0.0,0,0.125,-12.222,1,0.0355,130.534,4,0.28600000000000003,16,49.0,2016,0
3C2xQqHVkhA1Ht17SzPRke,0.243,0.6970000000000001,208485,0.521,0.0,5,0.189,-6.519,1,0.031,91.998,4,0.331,69,65.0,2018,0
2Z3euwB0r4m60PAdY46MoR,0.531,0.59,173164,0.7020000000000001,8.27e-05,8,0.13699999999999998,-8.712,1,0.389,79.456,4,0.5720000000000001,49,48.0,2019,0
1ewWXMHmybBxsrtp66xFds,0.000313,0.526,153443,0.72,0.000108,9,0.0794,-7.5870000000000015,1,0.0347,102.048,4,0.407,33,37.0,2019,0
2uyQG1q7OJEsj3VlNbWTY6,0.0167,0.7290000000000001,180000,0.954,0.382,2,0.0441,-4.1560000000000015,1,0.0616,128.034,4,0.391,60,61.0,2019,0
1dDDVfAfms7M6VLLKmubaJ,0.0141,0.4970000000000001,185746,0.6559999999999999,0.0,7,0.0577,-6.716,1,0.0374,127.975,4,0.0884,65,66.66666666666667,2019,0
0XSncrobBZoW1A0bFh8Ttx,0.142,0.799,159480,0.398,0.0,9,0.107,-5.837999999999999,1,0.0445,93.933,4,0.388,57,64.0,2019,0
2qVGmHSlfAhGZJifXVNwUI,0.784,0.397,238213,0.264,0.17600000000000002,4,0.113,-11.396,1,0.029,90.771,4,0.0857,19,57.0,2017,0
2hJIp64P8hh2VLtvxuIT3Z,0.00222,0.595,237013,0.86,0.18,1,0.227,-3.897,0,0.0332,131.99,4,0.8909999999999999,59,55.0,2019,0
1Z7AGDlHCGjOOOF6sc4OMr,0.747,0.732,299440,0.408,0.000229,11,0.069,-8.475,1,0.036000000000000004,87.016,4,0.6629999999999999,41,62.0,2019,0
7yeWt7sq2oRlEZWv880u9E,0.161,0.593,180375,0.499,0.0885,9,0.256,-10.189,0,0.0441,82.98299999999998,4,0.5479999999999999,52,54.0,2019,0
3D37T7euWvVJ45evRmriIh,0.0196,0.5710000000000001,192941,0.752,6.92e-05,3,0.114,-4.872,1,0.0293,102.043,4,0.25,65,62.33333333333334,2019,0
0GiwV6v3AgJfdu59tj719Y,0.203,0.899,150635,0.894,0.000101,1,0.0606,-7.255,1,0.222,129.046,4,0.654,79,66.0,2019,0
1ehPJRt49h6N0LoryqKZXq,0.163,0.31,175506,0.54,0.000129,9,0.0713,-9.629,1,0.34600000000000003,180.99400000000003,4,0.14800000000000002,71,85.0,2016,0
4j0lSW432dK6awGjED4PPt,0.831,0.324,177880,0.442,6.69e-05,11,0.0923,-7.957999999999997,0,0.0374,82.037,4,0.16399999999999998,58,61.0,2019,0
4n1oum6u8Usfs9YSEwXZb8,0.4920000000000001,0.355,233920,0.324,1.39e-05,0,0.0704,-10.25,1,0.0319,97.956,4,0.0989,54,56.0,2018,0
3R9RSIkgkZXrIgmBHGemlV,0.00319,0.892,172630,0.588,0.000162,1,0.0498,-4.287,0,0.11,120.042,4,0.753,67,88.0,2019,0
13TMuxC8tdSfthXpHG9D26,0.236,0.584,170666,0.42,0.0,8,0.119,-7.827000000000001,1,0.0322,90.051,4,0.28300000000000003,6,90.0,2019,0
6UFivO2zqqPFPoQYsEMuCc,0.172,0.742,260519,0.546,0.38,1,0.115,-7.694,1,0.0315,104.996,4,0.868,70,80.0,2019,0
0MXwuLvZU9cauIEXlMZcdC,0.0702,0.413,231860,0.7829999999999999,0.0,4,0.0924,-3.954,1,0.0405,161.821,4,0.652,54,67.0,2019,0
6CFEiKms2260GexcAq7LeP,0.491,0.7909999999999999,188546,0.46,0.0,10,0.104,-4.072,1,0.0387,125.917,4,0.556,53,64.0,2019,0
1tIDJOB9uqwykTlMd9TZ8I,0.005220000000000001,0.324,287266,0.836,0.005220000000000001,0,0.181,-6.245,1,0.0473,78.709,4,0.311,38,62.0,2019,0
721XTLPfOBBwqfBhnG8T1x,0.316,0.537,201747,0.478,0.0,10,0.139,-5.64,1,0.0271,151.999,4,0.441,38,66.5,2018,0
5yDgKimQob1vO7lUGqdxSn,0.0102,0.608,149454,0.88,0.848,0,0.0635,-5.401,0,0.0389,126.002,4,0.295,57,57.0,2019,0
0Tgnh0C7IvD8sKOYWjh6VH,0.687,0.402,402335,0.267,0.000212,11,0.097,-10.299,1,0.0402,112.572,4,0.255,56,51.0,2018,0
13O36COxxWjcvc9r5Zsd1P,0.173,0.6890000000000001,210281,0.545,4.9e-05,7,0.34700000000000003,-8.289,1,0.0377,113.997,4,0.509,36,49.0,2019,0
09Hjv8GEDhzPxqiJCw8dSB,0.18,0.785,177965,0.5589999999999999,0.0,1,0.303,-8.435,1,0.34700000000000003,128.02100000000002,4,0.416,71,74.5,2019,0
1h6QMOtZAR0wRyJBrqsoCt,0.828,0.47,179826,0.235,0.00534,3,0.108,-12.509,1,0.0286,59.54,4,0.358,18,63.0,2016,0
64R2n9O7Aif7YP3ivkOWYS,0.0581,0.846,272973,0.363,0.0988,2,0.105,-11.565,1,0.115,96.005,4,0.5720000000000001,57,69.0,2019,0
3V0nnQhqvbE3JmiDdnzQFQ,0.853,0.708,152280,0.211,0.0,9,0.131,-9.603,0,0.0424,72.5,4,0.362,71,79.0,2019,0
